"name"	"lat"	"lon"	"code"	"country"	"pop"	"date"	"capital"
"Bani"	18.27964	-70.33185	"PPLA"	"DO"	66709	"2016-06-08"	0
"Bajos de Haina"	18.41538	-70.03317	"PPL"	"DO"	66784	"2016-06-05"	0
"Azua"	18.45319	-70.7349	"PPLA"	"DO"	59139	"2016-06-05"	0
"Santo Domingo Oeste"	18.5	-70	"PPL"	"DO"	701269	"2016-06-05"	0
"Santo Domingo Este"	18.48847	-69.85707	"PPLA"	"DO"	700000	"2016-10-14"	0
"Boumerdas"	36.76639	3.47717	"PPLA"	"DZ"	786499	"2012-01-14"	0
"Zeribet el Oued"	34.68284	6.51109	"PPL"	"DZ"	23187	"2012-01-19"	0
"Zeralda"	36.71169	2.84244	"PPL"	"DZ"	17563	"2012-05-06"	0
"Zemoura"	35.72251	0.75509	"PPL"	"DZ"	21770	"2012-01-19"	0
"Touggourt"	33.10527	6.05796	"PPL"	"DZ"	49044	"2012-01-19"	0
"Tolga"	34.72224	5.37845	"PPL"	"DZ"	68246	"2012-01-19"	0
"Tlemcen"	34.87833	-1.315	"PPLA"	"DZ"	132341	"2012-01-19"	0
"Tizi Rached"	36.67176	4.19176	"PPL"	"DZ"	17872	"2012-01-19"	0
"Tizi Ouzou"	36.71182	4.04591	"PPLA"	"DZ"	144000	"2013-08-04"	0
"Tizi-n-Tleta"	36.54569	4.05712	"PPL"	"DZ"	22404	"2011-04-19"	0
"Tizi Gheniff"	36.58839	3.77445	"PPL"	"DZ"	27974	"2012-01-19"	0
"Tissemsilt"	35.60722	1.81081	"PPLA"	"DZ"	61155	"2013-08-04"	0
"Tirmitine"	36.65393	3.98143	"PPL"	"DZ"	26261	"2012-01-19"	0
"Tipasa"	36.58972	2.4475	"PPLA"	"DZ"	25225	"2013-08-04"	0
"Tindouf"	27.67111	-8.14743	"PPLA"	"DZ"	45966	"2013-08-04"	0
"Timizart"	36.8	4.26667	"PPL"	"DZ"	41158	"2012-01-19"	0
"Timimoun"	29.26388	0.23098	"PPL"	"DZ"	49237	"2012-01-19"	0
"el hed"	36.65	4.77361	"PPL"	"DZ"	31890	"2007-03-25"	0
"Tiaret"	35.37103	1.31699	"PPLA"	"DZ"	178915	"2013-08-04"	0
"Theniet el Had"	35.87111	2.02806	"PPL"	"DZ"	27687	"2012-01-19"	0
"Thenia"	36.72544	3.55665	"PPL"	"DZ"	16180	"2012-01-19"	0
"Telerghma"	36.11653	6.35434	"PPL"	"DZ"	51708	"2012-01-19"	0
"Tebessa"	35.40417	8.12417	"PPLA"	"DZ"	634332	"2017-06-05"	0
"Tebesbest"	33.11667	6.08333	"PPL"	"DZ"	41091	"2012-01-19"	0
"Tazoult-Lambese"	35.48171	6.26074	"PPL"	"DZ"	41636	"2012-01-19"	0
"Tamanrasset"	22.785	5.52278	"PPLA"	"DZ"	73128	"2012-01-19"	0
"Tamalous"	36.83763	6.64018	"PPL"	"DZ"	32579	"2012-01-19"	0
"Tadmait"	36.74413	3.90045	"PPL"	"DZ"	20952	"2012-01-19"	0
"Sour el Ghozlane"	36.14766	3.69123	"PPL"	"DZ"	50204	"2012-01-19"	0
"Souma"	36.51833	2.90528	"PPL"	"DZ"	40745	"2006-01-27"	0
"Lardjem"	35.74922	1.54778	"PPL"	"DZ"	30000	"2015-03-01"	0
"Souk Ahras"	36.28639	7.95111	"PPLA"	"DZ"	156745	"2013-08-04"	0
"Sougueur"	35.18568	1.49612	"PPL"	"DZ"	68654	"2012-01-19"	0
"Skikda"	36.87617	6.90921	"PPLA"	"DZ"	162702	"2012-01-19"	0
"Sig"	35.52832	-0.19369	"PPL"	"DZ"	58877	"2012-01-19"	0
"Sidi Okba"	34.74512	5.89833	"PPL"	"DZ"	34985	"2012-01-19"	0
"Sidi Moussa"	36.60637	3.08783	"PPL"	"DZ"	57928	"2012-01-19"	0
"Sidi Merouane"	36.52056	6.26111	"PPL"	"DZ"	25129	"2012-01-19"	0
"Sidi Khaled"	34.387	4.98785	"PPL"	"DZ"	64476	"2012-01-19"	0
"Sidi ech Chahmi"	35.65903	-0.52168	"PPL"	"DZ"	35512	"2012-01-19"	0
"Sidi Bel Abbes"	35.18994	-0.63085	"PPLA"	"DZ"	191769	"2013-07-01"	0
"Sidi Amrane"	33.49885	6.00803	"PPL"	"DZ"	29734	"2012-01-19"	0
"Sidi Akkacha"	36.46472	1.30258	"PPL"	"DZ"	26558	"2012-01-19"	0
"Sidi Aissa"	35.88548	3.77236	"PPL"	"DZ"	69740	"2012-01-19"	0
"Sidi Abdelli"	35.06937	-1.13706	"PPL"	"DZ"	23543	"2012-01-19"	0
"Sfizef"	35.23464	-0.24435	"PPL"	"DZ"	31081	"2012-01-19"	0
"Setif"	36.19112	5.41373	"PPLA"	"DZ"	288461	"2013-08-04"	0
"Sedrata"	36.12868	7.53376	"PPL"	"DZ"	53318	"2012-01-19"	0
"Seddouk"	36.54722	4.68611	"PPL"	"DZ"	19884	"2012-01-19"	0
"Sebdou"	34.63703	-1.33143	"PPL"	"DZ"	41146	"2012-01-19"	0
"Saoula"	36.70456	3.02462	"PPL"	"DZ"	16812	"2012-01-19"	0
"Salah Bey"	35.85451	5.29053	"PPL"	"DZ"	23339	"2012-01-19"	0
"Saida"	34.83033	0.15171	"PPLA"	"DZ"	127497	"2012-01-19"	0
"Rouissat"	31.92427	5.35018	"PPL"	"DZ"	80784	"2012-01-19"	0
"Rouiba"	36.73829	3.28079	"PPL"	"DZ"	20742	"2012-01-19"	0
"Rouached"	36.45774	6.04267	"PPL"	"DZ"	40263	"2011-04-19"	0
"Robbah"	33.27967	6.90984	"PPL"	"DZ"	30446	"2012-01-19"	0
"Remchi"	35.06196	-1.43362	"PPL"	"DZ"	51224	"2012-01-19"	0
"Relizane"	35.73734	0.55599	"PPLA"	"DZ"	130094	"2013-08-04"	0
"Reguiba"	33.56391	6.70326	"PPL"	"DZ"	62185	"2012-01-19"	0
"Reghaia"	36.73587	3.34018	"PPL"	"DZ"	54962	"2012-01-19"	0
"Reggane"	26.71576	0.1714	"PPL"	"DZ"	32974	"2012-01-19"	0
"Ras el Oued"	35.9441	5.03107	"PPL"	"DZ"	56726	"2012-01-19"	0
"Ras el Aioun"	35.67384	5.6453	"PPL"	"DZ"	34167	"2012-01-19"	0
"Oum el Bouaghi"	35.87541	7.11353	"PPLA"	"DZ"	100821	"2012-01-19"	0
"Oumache"	34.69292	5.68092	"PPL"	"DZ"	10424	"2012-01-19"	0
"Ouled Moussa"	36.68394	3.36661	"PPL"	"DZ"	13474	"2012-01-19"	0
"Ouled Mimoun"	34.90472	-1.03394	"PPL"	"DZ"	33888	"2012-07-24"	0
"Oued Sly"	36.10124	1.19949	"PPL"	"DZ"	30504	"2012-01-19"	0
"Oued Rhiou"	35.96124	0.91896	"PPL"	"DZ"	59864	"2012-01-19"	0
"Oued Fodda"	36.18503	1.53299	"PPL"	"DZ"	44523	"2012-01-19"	0
"Oued el Alleug"	36.55528	2.79028	"PPL"	"DZ"	21146	"2012-01-19"	0
"Oued el Abtal"	35.45595	0.68778	"PPL"	"DZ"	22819	"2012-01-19"	0
"Ouargla"	31.94932	5.32502	"PPLA"	"DZ"	129402	"2010-08-03"	0
"Oran"	35.69906	-0.63588	"PPLA"	"DZ"	645984	"2017-05-23"	0
"Nedroma"	35.01361	-1.74799	"PPL"	"DZ"	36995	"2012-01-19"	0
"Naciria"	36.74625	3.83163	"PPL"	"DZ"	15387	"2012-01-19"	0
"Naama"	33.26667	-0.31667	"PPLA"	"DZ"	8390	"2014-04-06"	0
"M'Sila"	35.70583	4.54194	"PPLA"	"DZ"	100000	"2013-08-04"	0
"Mouzaia"	36.46695	2.68991	"PPL"	"DZ"	32981	"2012-01-19"	0
"Mostaganem"	35.93115	0.08918	"PPLA"	"DZ"	130000	"2016-09-18"	0
"Mila"	36.45028	6.26444	"PPLA"	"DZ"	68831	"2012-01-19"	0
"Metlili Chaamba"	32.26667	3.63333	"PPL"	"DZ"	50117	"2012-01-19"	0
"Messaad"	34.15429	3.50309	"PPL"	"DZ"	99485	"2012-01-19"	0
"Meskiana"	35.63058	7.66606	"PPL"	"DZ"	30071	"2012-01-19"	0
"Mers el Kebir"	35.7279	-0.7081	"PPL"	"DZ"	20178	"2016-09-18"	0
"Merouana"	35.63106	5.91186	"PPL"	"DZ"	47646	"2012-01-19"	0
"Melouza"	35.97999	4.18665	"PPL"	"DZ"	25701	"2012-01-19"	0
"Mekla"	36.68178	4.26378	"PPL"	"DZ"	29560	"2012-01-19"	0
"Mehdia"	35.43058	1.75714	"PPL"	"DZ"	39271	"2012-01-19"	0
"Megarine"	33.19195	6.08695	"PPL"	"DZ"	31711	"2012-01-19"	0
"Meftah"	36.6204	3.22248	"PPL"	"DZ"	59990	"2012-01-19"	0
"Medea"	36.26417	2.75393	"PPLA"	"DZ"	147707	"2012-01-19"	0
"Mazouna"	36.12232	0.89865	"PPL"	"DZ"	22366	"2012-01-19"	0
"Mascara"	35.39664	0.14027	"PPLA"	"DZ"	150000	"2013-08-04"	0
"Mansourah"	36.08725	4.45192	"PPL"	"DZ"	22117	"2012-01-19"	0
"Mansoura"	34.86158	-1.33935	"PPL"	"DZ"	52285	"2012-01-19"	0
"Makouda"	36.78567	4.06273	"PPL"	"DZ"	34515	"2012-01-19"	0
"L'Arbaa Nait Irathen"	36.63112	4.19864	"PPL"	"DZ"	30609	"2012-01-19"	0
"Larbaa"	36.56471	3.15434	"PPL"	"DZ"	69298	"2013-10-06"	0
"Lakhdaria"	36.56463	3.5933	"PPL"	"DZ"	56719	"2012-01-19"	0
"Laghouat"	33.8	2.86514	"PPLA"	"DZ"	113872	"2012-01-19"	0
"Ksar el Boukhari"	35.88889	2.74905	"PPL"	"DZ"	77166	"2012-01-19"	0
"Ksar Chellala"	35.21222	2.31889	"PPL"	"DZ"	58478	"2012-01-19"	0
"Kolea"	36.63888	2.76845	"PPL"	"DZ"	31816	"2012-01-19"	0
"Khenchela"	35.43583	7.14333	"PPLA"	"DZ"	117000	"2013-08-04"	0
"Khemis Miliana"	36.26104	2.22015	"PPL"	"DZ"	75865	"2012-07-24"	0
"Khemis el Khechna"	36.64997	3.3308	"PPL"	"DZ"	49757	"2012-01-19"	0
"Kerkera"	36.92917	6.58556	"PPL"	"DZ"	46747	"2012-01-19"	0
"Jijel"	36.82055	5.76671	"PPLA"	"DZ"	148000	"2016-09-18"	0
"Djidiouia"	35.92989	0.82871	"PPL"	"DZ"	31996	"2012-01-19"	0
"Isser"	36.71859	3.66924	"PPL"	"DZ"	17953	"2012-01-19"	0
"I-n-Salah"	27.19351	2.46069	"PPL"	"DZ"	49223	"2012-01-19"	0
"Illizi"	26.48333	8.46667	"PPLA"	"DZ"	6629	"2012-01-19"	0
"Ighram"	36.46295	4.50532	"PPL"	"DZ"	15030	"2012-01-19"	0
"Hennaya"	34.95139	-1.36806	"PPL"	"DZ"	41959	"2012-01-19"	0
"Heliopolis"	36.50361	7.44278	"PPL"	"DZ"	40139	"2012-01-19"	0
"Hassi Messaoud"	31.68041	6.07286	"PPL"	"DZ"	53000	"2010-10-07"	0
"Hammamet"	35.44862	7.95184	"PPL"	"DZ"	28536	"2012-01-19"	0
"Hammam Bou Hadjar"	35.37889	-0.96778	"PPL"	"DZ"	35896	"2012-01-19"	0
"Hamma Bouziane"	36.41205	6.59603	"PPL"	"DZ"	63012	"2012-01-19"	0
"Hadjout"	36.51257	2.41382	"PPL"	"DZ"	27549	"2012-01-19"	0
"Guelma"	36.46214	7.42608	"PPLA"	"DZ"	123590	"2012-01-19"	0
"Ghardaia"	32.49094	3.67347	"PPLA"	"DZ"	93423	"2017-06-04"	0
"Frenda"	35.06544	1.04945	"PPL"	"DZ"	63319	"2012-01-19"	0
"Freha"	36.75234	4.3155	"PPL"	"DZ"	31068	"2012-01-19"	0
"Feraoun"	36.56041	4.85454	"PPL"	"DZ"	21700	"2012-01-19"	0
"Es Senia"	35.64779	-0.62397	"PPL"	"DZ"	68084	"2012-01-19"	0
"El Tarf"	36.7672	8.31377	"PPLA"	"DZ"	20300	"2013-08-04"	0
"El Oued"	33.35608	6.86319	"PPLA"	"DZ"	134699	"2013-11-21"	0
"El Malah"	35.39137	-1.09238	"PPL"	"DZ"	19415	"2012-01-19"	0
"El Kseur"	36.67942	4.8555	"PPL"	"DZ"	26050	"2012-01-19"	0
"El Khroub"	36.26333	6.69361	"PPL"	"DZ"	83746	"2012-01-19"	0
"El Kala"	36.89556	8.44333	"PPL"	"DZ"	35449	"2016-09-18"	0
"El Idrissia"	34.44542	2.52749	"PPL"	"DZ"	38714	"2012-01-19"	0
"El Hadjira"	32.61336	5.51259	"PPL"	"DZ"	39744	"2012-01-19"	0
"El Hadjar"	36.80377	7.73684	"PPL"	"DZ"	46656	"2012-01-19"	0
"El Eulma"	36.15281	5.69016	"PPL"	"DZ"	128351	"2012-01-19"	0
"El Bayadh"	33.68318	1.01927	"PPLA"	"DZ"	64632	"2013-08-04"	0
"El Attaf"	36.22393	1.67187	"PPL"	"DZ"	43837	"2012-01-19"	0
"Chlef"	36.16525	1.33452	"PPLA"	"DZ"	178616	"2013-08-04"	0
"El Aouinet"	35.86691	7.88673	"PPL"	"DZ"	32971	"2012-01-19"	0
"El Amria"	35.52439	-1.01577	"PPL"	"DZ"	26407	"2012-01-19"	0
"El Affroun"	36.4701	2.62528	"PPL"	"DZ"	42627	"2012-01-19"	0
"El Achir"	36.06386	4.62744	"PPL"	"DZ"	158333	"2012-01-19"	0
"El Abiodh Sidi Cheikh"	32.893	0.54839	"PPL"	"DZ"	39283	"2012-01-19"	0
"El Abadia"	36.26951	1.68609	"PPL"	"DZ"	28724	"2012-01-19"	0
"Ech Chettia"	36.19591	1.25537	"PPL"	"DZ"	167955	"2012-01-19"	0
"Drean"	36.68482	7.75111	"PPL"	"DZ"	55147	"2012-01-19"	0
"Draa el Mizan"	36.53628	3.8334	"PPL"	"DZ"	41263	"2012-01-19"	0
"Draa Ben Khedda"	36.73436	3.96223	"PPL"	"DZ"	37443	"2012-01-19"	0
"Douera"	36.67	2.94444	"PPL"	"DZ"	26926	"2012-01-19"	0
"Djelfa"	34.67279	3.263	"PPLA"	"DZ"	154265	"2015-11-06"	0
"Djamaa"	33.53388	5.99306	"PPL"	"DZ"	52882	"2012-01-19"	0
"Didouche Mourad"	36.4525	6.63639	"PPL"	"DZ"	25764	"2012-01-19"	0
"Dellys"	36.91716	3.91311	"PPL"	"DZ"	26384	"2016-09-17"	0
"Debila"	33.51667	6.95	"PPL"	"DZ"	36834	"2012-01-19"	0
"Dar el Beida"	36.71333	3.2125	"PPL"	"DZ"	37311	"2012-01-19"	0
"Dar Chioukh"	34.89638	3.48543	"PPL"	"DZ"	54022	"2012-01-19"	0
"Constantine"	36.365	6.61472	"PPLA"	"DZ"	450097	"2012-01-19"	0
"Chorfa"	36.36505	4.32636	"PPL"	"DZ"	20556	"2012-01-19"	0
"Chiffa"	36.46293	2.73873	"PPL"	"DZ"	23218	"2012-01-19"	0
"Chetouane"	34.92129	-1.29512	"PPL"	"DZ"	39913	"2012-01-19"	0
"Cheria"	35.27306	7.75194	"PPL"	"DZ"	72095	"2012-01-19"	0
"Cheraga"	36.76775	2.95924	"PPL"	"DZ"	27835	"2012-01-19"	0
"Chemini"	36.6	4.61667	"PPL"	"DZ"	21585	"2012-01-19"	0
"Chelghoum el Aid"	36.16286	6.16651	"PPL"	"DZ"	71660	"2012-01-19"	0
"Chebli"	36.57722	3.00917	"PPL"	"DZ"	19901	"2012-01-19"	0
"Charef"	34.62098	2.79503	"PPL"	"DZ"	27700	"2012-01-19"	0
"Chabet el Ameur"	36.63709	3.69474	"PPL"	"DZ"	19522	"2012-01-19"	0
"Brezina"	33.09892	1.26082	"PPL"	"DZ"	19084	"2012-01-19"	0
"Bou Tlelis"	35.57272	-0.8996	"PPL"	"DZ"	26144	"2006-01-27"	0
"Boumagueur"	35.5052	5.5525	"PPL"	"DZ"	8474	"2017-04-22"	0
"Boumahra Ahmed"	36.45833	7.51389	"PPL"	"DZ"	23022	"2012-01-19"	0
"Boukadir"	36.06629	1.12602	"PPL"	"DZ"	26662	"2013-10-27"	0
"Bou Ismail"	36.64262	2.69007	"PPL"	"DZ"	22411	"2012-01-19"	0
"Bouira"	36.37489	3.902	"PPLA"	"DZ"	52500	"2013-08-04"	0
"Bouinan"	36.53167	2.99194	"PPL"	"DZ"	30271	"2012-01-19"	0
"Bou Hanifia el Hamamat"	35.31473	-0.05037	"PPL"	"DZ"	27576	"2012-01-19"	0
"Bougara"	36.54178	3.081	"PPL"	"DZ"	63155	"2012-01-19"	0
"Bougaa"	36.33293	5.08843	"PPL"	"DZ"	38597	"2012-01-19"	0
"Boufarik"	36.57413	2.91214	"PPL"	"DZ"	59742	"2012-01-19"	0
"Boudouaou"	36.72735	3.40995	"PPL"	"DZ"	45153	"2012-01-19"	0
"Boudjima"	36.80218	4.15187	"PPL"	"DZ"	20557	"2012-01-19"	0
"Bou Arfa"	36.46298	2.81464	"PPL"	"DZ"	44143	"2011-03-07"	0
"Bordj Zemoura"	36.27462	4.85668	"PPL"	"DZ"	19782	"2012-01-19"	0
"Bordj Ghdir"	35.90111	4.89806	"PPL"	"DZ"	34136	"2012-01-19"	0
"Bordj el Kiffan"	36.74871	3.19249	"PPL"	"DZ"	123246	"2012-01-19"	0
"Bordj Bou Arreridj"	36.07321	4.76108	"PPLA"	"DZ"	168346	"2013-08-04"	0
"Boghni"	36.54222	3.95306	"PPL"	"DZ"	54666	"2012-01-19"	0
"Blida"	36.47004	2.8277	"PPLA"	"DZ"	182447	"2013-08-03"	0
"Biskra"	34.85038	5.72805	"PPLA"	"DZ"	307987	"2013-08-04"	0
"Birkhadem"	36.71499	3.05002	"PPL"	"DZ"	71722	"2012-01-19"	0
"Birine"	35.635	3.225	"PPL"	"DZ"	51209	"2012-01-19"	0
"Bir el Djir"	35.72	-0.545	"PPL"	"DZ"	68032	"2012-01-19"	0
"Bir el Ater"	34.74488	8.06024	"PPL"	"DZ"	68703	"2013-04-04"	0
"Besbes"	36.70222	7.84722	"PPL"	"DZ"	66287	"2012-01-19"	0
"Berrouaghia"	36.13516	2.91085	"PPL"	"DZ"	80573	"2012-01-19"	0
"Berriane"	32.82648	3.76689	"PPL"	"DZ"	44580	"2012-05-06"	0
"Berrahal"	36.83528	7.45333	"PPL"	"DZ"	19294	"2012-01-19"	0
"Bensekrane"	35.07465	-1.22431	"PPL"	"DZ"	21283	"2012-01-19"	0
"Ben Mehidi"	36.76967	7.90641	"PPL"	"DZ"	28398	"2012-01-19"	0
"Beni Saf"	35.30099	-1.38226	"PPL"	"DZ"	46382	"2016-09-18"	0
"Beni Mester"	34.87045	-1.42319	"PPL"	"DZ"	19808	"2012-01-19"	0
"Beni Mered"	36.52389	2.86131	"PPL"	"DZ"	92749	"2012-01-19"	0
"Beni Douala"	36.61954	4.08282	"PPL"	"DZ"	33611	"2012-01-19"	0
"Beni Amrane"	36.66774	3.59115	"PPL"	"DZ"	18414	"2012-01-19"	0
"Bejaia"	36.75587	5.08433	"PPLA"	"DZ"	164103	"2016-12-04"	0
"Bechar"	31.61667	-2.21667	"PPLA"	"DZ"	143382	"2017-06-05"	0
"Batna"	35.55597	6.17414	"PPLA"	"DZ"	280798	"2013-06-06"	0
"Barika"	35.38901	5.36584	"PPL"	"DZ"	98846	"2012-01-19"	0
"Barbacha"	36.56667	4.96667	"PPL"	"DZ"	31983	"2012-01-19"	0
"Baraki"	36.66655	3.09606	"PPL"	"DZ"	105402	"2012-01-19"	0
"Bab Ezzouar"	36.72615	3.18291	"PPL"	"DZ"	275630	"2012-01-19"	0
"Azzaba"	36.73944	7.10528	"PPL"	"DZ"	75317	"2012-01-19"	0
"Azazga"	36.74472	4.37222	"PPL"	"DZ"	40623	"2012-01-19"	0
"Arris"	35.25881	6.34706	"PPL"	"DZ"	36641	"2006-01-27"	0
"Arhribs"	36.79361	4.31158	"PPL"	"DZ"	23958	"2012-01-19"	0
"Arbatache"	36.63773	3.37127	"PPL"	"DZ"	17481	"2016-07-25"	0
"Aoulef"	26.96667	1.08333	"PPL"	"DZ"	24812	"2013-05-18"	0
"Annaba"	36.9	7.76667	"PPLA"	"DZ"	206570	"2016-09-26"	0
"Ammi Moussa"	35.86781	1.11143	"PPL"	"DZ"	23001	"2012-01-19"	0
"Amizour"	36.64022	4.90131	"PPL"	"DZ"	25825	"2012-01-19"	0
"Algiers"	36.73225	3.08746	"PPLC"	"DZ"	1977663	"2017-05-23"	1
"Akbou"	36.4575	4.53494	"PPL"	"DZ"	66654	"2012-01-19"	0
"Ain Touta"	35.37675	5.90001	"PPL"	"DZ"	72280	"2012-01-19"	0
"Ain Temouchent"	35.29749	-1.14037	"PPLA"	"DZ"	57354	"2015-07-03"	0
"Ain Taya"	36.79333	3.28694	"PPL"	"DZ"	21815	"2012-01-19"	0
"Ain Smara"	36.2674	6.50135	"PPL"	"DZ"	28968	"2012-01-19"	0
"Ain Sefra"	32.75	-0.58333	"PPL"	"DZ"	63420	"2012-01-19"	0
"Ain Oussera"	35.45139	2.90583	"PPL"	"DZ"	118687	"2012-01-19"	0
"'Ain Merane"	36.16277	0.97037	"PPL"	"DZ"	34413	"2012-10-17"	0
"Ain Kercha"	35.92472	6.69528	"PPL"	"DZ"	32497	"2012-01-19"	0
"Ain Fakroun"	35.97108	6.87374	"PPL"	"DZ"	68433	"2012-01-19"	0
"'Ain el Turk"	35.74381	-0.7693	"PPL"	"DZ"	45323	"2012-01-19"	0
"'Ain el Melh"	34.84146	4.16383	"PPL"	"DZ"	39798	"2012-01-19"	0
"'Ain el Hammam"	36.56471	4.30619	"PPL"	"DZ"	28029	"2012-01-19"	0
"`Ain el Hadjel"	35.67003	3.88153	"PPL"	"DZ"	42527	"2012-01-19"	0
"'Ain el Hadjar"	34.75846	0.14528	"PPL"	"DZ"	12996	"2012-01-19"	0
"Ain el Bya"	35.80389	-0.30178	"PPL"	"DZ"	37241	"2012-01-19"	0
"'Ain el Berd"	35.36395	-0.51279	"PPL"	"DZ"	16548	"2012-01-19"	0
"'Ain el Bell"	34.34381	3.22475	"PPL"	"DZ"	31916	"2012-01-19"	0
"'Ain Deheb"	34.84218	1.54697	"PPL"	"DZ"	36146	"2012-01-19"	0
"Ain Defla"	36.26405	1.9679	"PPLA"	"DZ"	52276	"2013-08-04"	0
"'Ain Boucif"	35.89123	3.1585	"PPL"	"DZ"	11989	"2012-01-19"	0
"Ain Bessem"	36.29333	3.67319	"PPL"	"DZ"	29461	"2013-04-04"	0
"'Ain Benian"	36.80277	2.92185	"PPL"	"DZ"	31102	"2015-03-05"	0
"Ain Beida"	35.79639	7.39278	"PPL"	"DZ"	105765	"2013-04-21"	0
"Ain Arnat"	36.18683	5.31347	"PPL"	"DZ"	35088	"2013-05-11"	0
"'Ain Abid"	36.23194	6.94333	"PPL"	"DZ"	29486	"2012-01-19"	0
"Aflou"	34.11279	2.10228	"PPL"	"DZ"	84683	"2012-01-19"	0
"Adrar"	27.87429	-0.29388	"PPLA"	"DZ"	43903	"2016-01-30"	0
"Abou el Hassan"	36.41657	1.19616	"PPL"	"DZ"	24022	"2012-10-17"	0
"BABOR - VILLE"	36.48994	5.5393	"PPL"	"DZ"	33000	"2008-12-12"	0
"Boumagueur"	35.50527	5.5525	"PPL"	"DZ"	8474	"2017-04-22"	0
"Zaruma"	-3.69132	-79.61174	"PPL"	"EC"	12505	"2017-02-07"	0
"Zamora"	-4.06685	-78.95488	"PPLA"	"EC"	15276	"2017-02-07"	0
"Yantzaza"	-3.83261	-78.76076	"PPL"	"EC"	9970	"2017-02-07"	0
"Yaguachi Nuevo"	-2.0968	-79.69485	"PPL"	"EC"	27947	"2017-02-07"	0
"Vinces"	-1.55611	-79.75191	"PPL"	"EC"	32497	"2017-02-07"	0
"Ventanas"	-1.44158	-79.45943	"PPL"	"EC"	46708	"2017-02-07"	0
"Velasco Ibarra"	-1.04376	-79.63837	"PPL"	"EC"	48754	"2017-02-07"	0
"Valdez"	1.24917	-78.98306	"PPL"	"EC"	11441	"2017-02-07"	0
"Tulcan"	0.81187	-77.71727	"PPLA"	"EC"	86498	"2017-02-07"	0
"Tosagua"	-0.78679	-80.23473	"PPL"	"EC"	14680	"2017-02-07"	0
"Tena"	-0.9938	-77.81286	"PPLA"	"EC"	17172	"2017-02-07"	0
"Sucua"	-2.45866	-78.17171	"PPL"	"EC"	7413	"2017-02-07"	0
"Sucre"	-1.27974	-80.41885	"PPL"	"EC"	15286	"2017-02-07"	0
"Santo Domingo de los Colorados"	-0.25305	-79.17536	"PPLA"	"EC"	200421	"2017-02-07"	0
"Santa Rosa"	-3.44882	-79.95952	"PPL"	"EC"	41816	"2017-02-07"	0
"Santa Lucia"	-2.18333	-80	"PPL"	"EC"	12523	"2017-02-07"	0
"Santa Elena"	-2.22622	-80.85873	"PPLA"	"EC"	42214	"2017-02-07"	0
"Santa Ana"	-1.20726	-80.37132	"PPL"	"EC"	12833	"2017-02-07"	0
"San Miguel de Salcedo"	-1.04547	-78.59063	"PPL"	"EC"	10838	"2017-02-07"	0
"San Miguel"	-1.70884	-79.04311	"PPL"	"EC"	12575	"2017-02-07"	0
"San Lorenzo de Esmeraldas"	1.28626	-78.83514	"PPL"	"EC"	20209	"2017-02-07"	0
"Sangolqui"	-0.33405	-78.45217	"PPL"	"EC"	5114	"2017-02-07"	0
"San Gabriel"	0.59318	-77.83078	"PPL"	"EC"	15112	"2017-02-07"	0
"Samborondon"	-1.96276	-79.72402	"PPL"	"EC"	24118	"2017-02-07"	0
"Salinas"	-2.21452	-80.95151	"PPL"	"EC"	43862	"2017-02-07"	0
"Rosa Zarate"	0.32779	-79.47407	"PPL"	"EC"	42121	"2017-02-07"	0
"Rocafuerte"	-0.9236	-80.44946	"PPL"	"EC"	10274	"2017-02-07"	0
"Riobamba"	-1.67098	-78.64712	"PPLA"	"EC"	124478	"2017-02-07"	0
"Quito"	-0.22985	-78.52495	"PPLC"	"EC"	1399814	"2017-02-07"	1
"Quevedo"	-1.02863	-79.46352	"PPL"	"EC"	119436	"2017-02-07"	0
"Puyo"	-1.48369	-78.00257	"PPLA"	"EC"	24881	"2017-02-07"	0
"Pujili"	-0.95759	-78.69636	"PPL"	"EC"	16168	"2017-02-07"	0
"Puerto Francisco de Orellana"	-0.46645	-76.98719	"PPLA"	"EC"	48144	"2017-02-07"	0
"Puerto Bolivar"	-3.26649	-79.99749	"PPL"	"EC"	8300	"2017-02-07"	0
"Puerto Baquerizo Moreno"	-0.92322	-89.60474	"PPLA"	"EC"	4214	"2017-02-07"	0
"Puerto Ayora"	-0.74018	-90.3138	"PPL"	"EC"	8996	"2017-02-07"	0
"Portoviejo"	-1.05458	-80.45445	"PPLA"	"EC"	170326	"2017-02-07"	0
"Portovelo"	-3.72145	-79.62187	"PPL"	"EC"	9708	"2017-02-07"	0
"Playas"	-2.63199	-80.38808	"PPL"	"EC"	30564	"2017-02-07"	0
"Pinas"	-3.68107	-79.68083	"PPL"	"EC"	16981	"2017-02-07"	0
"Pimampiro"	0.39116	-77.94068	"PPL"	"EC"	7408	"2017-02-07"	0
"Pillaro"	-1.17414	-78.54676	"PPL"	"EC"	7462	"2017-02-07"	0
"Pelileo"	-1.3299	-78.54341	"PPL"	"EC"	16572	"2017-02-07"	0
"Pedro Carbo"	-1.81563	-80.23309	"PPL"	"EC"	23372	"2017-02-07"	0
"Pedernales"	0.07167	-80.0525	"PPL"	"EC"	5983	"2017-02-07"	0
"Pasaje"	-3.32561	-79.80697	"PPL"	"EC"	44860	"2017-02-07"	0
"Palora"	-1.70131	-77.96516	"PPL"	"EC"	6472	"2017-02-07"	0
